"uploadID","uploadRA","uploadDEC","uploadSearchID","objID","survey","specObjID","distance_arcmin","fov_radius","IAUName","ra","dec","band","nuv_exptime","fuv_exptime","fuv_mag","fuv_magerr","nuv_mag","nuv_magerr","fuv_flux","fuv_fluxerr","nuv_flux","nuv_fluxerr","e_bv","spectra","fuv_fwhm_world","nuv_fwhm_world","ra_cent","dec_cent","minObsDate","meanObsDate","maxObsDate","minObsMJD","meanObsMJD","maxObsMJD","tilename","tilenum","img","subvis","photoextractid","nuv_flux_auto","nuv_flux_aper_7","nuv_artifact","fuv_flux_auto","fuv_flux_aper_7","fuv_artifact"
"ESO578-G009","209.1529167","-19.52916667","117","6379148947951191725","AIS","0","0.012230707006166788","0.37728315591812134","GALEX J135636.7-193145","209.1529546703901","-19.529367349333331","3","226.1","114.1","19.563509","0.168160349","18.2562981","0.0368775874","54.2748146","8.404118","180.91745","6.1434617","0.09481705","false","0.00202631159","0.0018644816","208.77280","-19.41155","2005-05-08","2006-05-09","2007-05-10","53498.548912037033","53864.54891203704","54230.619398148156","AIS_234","50234","1","46","6379148947948044288","5.3639025688171387","5.1268067359924316","0","0.5041925311088562","0.614814281463623","0"
"Fairall1146","129.6283333","-35.9925","118","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"Fairall272","125.7545833","-4.934722222","119","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"Fairall49","279.2429167","-59.4025","120","6384004374119582314","AIS","0","0.028027357163152331","0.43765431642532349","GALEX J183658.4-592407","279.24342353842172","-59.402110580307642","3","224","224","19.334219","0.0965946","18.1895981","0.0439216755","67.03695","5.962622","192.380341","7.78054047","0.065329","false","0.00347587117","0.00230121915","280.07452","-59.29255","2006-08-09","2006-08-15","2006-08-20","53956.765601851854","53962.182268518518","53967.585601851846","AIS_372","50372","1","30","6384004374116433920","5.7037582397460938","5.3325657844543457","17","0.62274795770645142","0.66791832447052","0"
"Fairall51","281.225","-62.36472222","121","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"Fairall9","20.94083333","-58.80583333","122","6384708102363547524","AIS","0","0.017657520950336531","0.087298229336738586","GALEX J012345.6-584820","20.94029827032881","-58.805734298593329","3","219","219","14.8022823","0.0108388411","14.5950212","0.00720063876","4356.00928","43.4752235","5272.19238","34.9568634","0.0250743348","false","0.0014539446","0.00188275275","21.10818","-58.81358","2007-08-15","2007-08-17","2007-08-18","54327.568865740737","54329.027199074073","54330.514328703706","AIS_392","50392","1","68","6384708102360399872","156.311767578125","153.43316650390625","0","40.465682983398438","40.825393676757812","0"
"HB890241+622","41.24041667","62.46861111","123","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"IC0486","120.0875","26.61361111","124","6374047254800502171","AIS","0","0.023727093031010081","0.37313863635063171","GALEX J080020.9+263649","120.08714971638619","26.613852577375312","3","197","192","18.0720959","0.06337575","17.38292","0.02862947","214.369812","12.5099888","404.419525","10.6614332","0.0402517132","false","0.009586537","0.005436444","120.37357","26.34274","2006-01-18","2006-01-23","2006-01-29","53753.508182870377","53758.966516203705","53764.471377314818","AIS_89","50089","1","84","6374047254797352960","11.990368843078613","8.9439029693603516","0","1.9914145469665527","1.5649292469024658","0"
"IC1657","18.52916667","-32.65083333","125","2465617579596580840","MIS","0","0.0629394302468667","0.46434459090232849","GALEX J011406.9-323906","18.528893820096229","-32.651856855593692","1","1870.05","0","-999","-999","15.3738155","0.0031489234","-999","-999","2573.199","7.461148","0.0267335363","false","-99","0.0304880179","18.79524","-32.24553","2011-09-07","2011-09-25","2011-10-13","55811.063993055555","55829.10565972222","55847.201099537036","MIS2DFSGP_41787_0448","4541","7","-999","2465617579595530240","76.291084289550781","24.923690795898438","1","-99","-99","-999"
"IC1657","18.52916667","-32.65083333","125","6385235832511397889","AIS","0","0.054201145649203211","0.4457014799118042","GALEX J011406.9-323906","18.528909938330241","-32.651710439065432","3","223","111","15.8200884","0.0247435719","15.4266071","0.009575201","1705.95068","38.86861","2451.07568","21.6109982","0.0267335363","false","0.0269619916","0.02911443","18.77934","-32.25929","2003-10-06","2004-10-29","2005-11-21","52918.615659722229","53307.198993055557","53695.778715277775","AIS_407","50407","1","35","6385235832508252160","72.670333862304688","24.533174514770508","0","15.847637176513672","4.7621440887451172","0"
"IC1816","37.9625","-36.67194444","126","6384426566183553320","AIS","0","0.0019994470120808568","0.28545370697975159","GALEX J023150.9-364019","37.962466348065817","-36.671963984180842","3","112","112","17.06982","0.04897527","16.5265026","0.0233901776","539.6028","24.33443","890.017334","19.1691189","0.0266279969","false","0.0101512261","0.00752269","38.27509","-36.80879","2005-11-22","2005-11-22","2005-11-22","53696.535682870366","53696.535682870366","53696.536979166674","AIS_384","50384","1","11","6384426566180405248","26.387538909912109","22.937555313110352","0","5.0127058029174805","4.7361965179443359","0"
"IC1816","37.9625","-36.67194444","126","2461501007862963203","MIS","0","0.011930566017626954","0.29167896509170532","GALEX J023150.9-364018","37.962264865189653","-36.671881426799366","3","1666.1","1666.1","17.074482","0.0130453324","16.4508228","0.006156124","537.2906","6.45408344","954.267456","5.40938234","0.0266279969","false","0.00706642866","0.006733068","38.28404","-36.80821","2007-10-24","2007-10-24","2007-10-24","54397.542673611111","54397.542673611111","54397.561956018515","MIS2DFSGP_38144_0635","4424","1","-999","2461501007859810304","28.292448043823242","22.96552848815918","0","4.9912266731262207","4.6083431243896484","8"
"IC2461","139.9916667","37.19138889","127","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"IC2637","168.4570833","9.586388889","128","3164977343406027529","GII","0","0.023727745737992655","0.59941548109054565","GALEX J111349.7+093510","168.45745922540891","9.5862510851757126","2","1591.25","1591.25","17.6709652","0.0216025356","-999","-999","310.181458","6.170079","-999","-999","0.0222091656","false","0.002014175","-99","168.17562","9.05526","2008-04-02","2008-04-02","2008-04-02","54558.937361111108","54558.937361111108","54558.955775462964","GI4_042019_J111315p093030","24418","1","-999","3164977343403917312","-99","-99","169","2.8814685344696045","2.8082222938537598","288"
"IC2637","168.4570833","9.586388889","128","6379078544847275986","AIS","0","0.020799928884339736","0.18453370034694672","GALEX J111349.7+093511","168.45742259369371","9.5864797157015484","3","92","92","17.4941082","0.0607601181","16.7661419","0.02888438","365.0553","20.4243126","713.7441","18.9834766","0.0222091656","false","0.001450755","0.00216540555","168.28106","9.52478","2004-03-30","2004-03-30","2004-03-30","53094.586886574078","53094.586886574078","53094.587951388894","AIS_232","50232","1","14","6379078544844128256","21.16132926940918","20.123781204223633","0","3.3912258148193359","3.4346005916595459","0"
"IC2921","173.2054167","10.29638889","129","6379078582428238361","AIS","0","0.031732447668539936","0.49475750327110291","GALEX J113249.4+101746","173.20591444995159","10.29618922034985","3","140","140","20.8474483","0.2618882","20.08579","0.139575943","16.6349926","4.011518","33.5492859","4.31185341","0.03278754","false","0.00435095327","0.006921219","172.88678","10.67870","2007-02-25","2007-02-25","2007-02-25","54156.658275462956","54156.658275462956","54156.659895833334","AIS_232","50232","1","49","6379078582425092096","0.99468070268630981","0.967945396900177","17","0.15453280508518219","0.12130360305309296","0"
"IC2921","173.2054167","10.29638889","129","6379078594239400860","AIS","0","0.026415684677154608","0.48353102803230286","GALEX J113249.3+101748","173.2057530190196","10.296679292115581","3","64","64","20.7292252","0.3653642","20.0257511","0.176514715","18.548645","6.24034166","35.45679","5.76302528","0.03278754","false","0.00362819084","0.007116484","173.38114","9.84503","2004-03-27","2004-03-27","2004-03-27","53091.792569444442","53091.792569444442","53091.793310185181","AIS_232","50232","1","60","6379078594236252160","1.0512350797653198","1.0234241485595703","0","0.17230990529060364","0.18982653319835663","0"
"IC4329A","207.3304167","-30.30944444","130","3052457721466988975","GII","0","0.023026730259578406","0.36672899127006531","GALEX J134919.2-301834","207.33009221303061","-30.30970675958271","3","15509.7","5528.4","19.9149818","0.04582153","18.411581","0.007910279","39.26534","1.65671992","156.807571","1.14216542","0.0586673543","false","0.005793077","0.00196814188","206.93899","-30.45344","2005-05-14","2006-04-22","2007-03-31","53504.845370370364","53847.803703703707","54190.766018518516","GI1_032001_NGC5291","21220","1","-999","3052457721463832576","4.6490845680236816","3.2993996143341064","4","0.364760160446167","0.3327556848526001","0"
"IC4329A","207.3304167","-30.30944444","130","6383265538812939310","AIS","0","0.064904850708563139","0.42634740471839905","GALEX J134919.0-301836","207.3294187276031","-30.31009857583631","3","137","137","19.9274654","0.244922042","18.6695213","0.0918804556","38.8164253","8.754142","123.649017","10.4612608","0.0586673543","false","0.006305585","0.01037325","207.78974","-30.46532","2007-04-20","2007-04-20","2007-04-20","54210.761736111112","54210.761736111112","54210.763321759259","AIS_351","50351","1","64","6383265538809790464","3.6659886837005615","2.9150245189666748","0","0.36058992147445679","0.34123417735099792","0"
"IC4329A","207.3304167","-30.30944444","130","6383265539886680670","AIS","0","0.045872217891166418","0.49936920404434204","GALEX J134919.1-301835","207.3297723919307","-30.30996895545039","3","111","111","20.0524349","0.234029025","18.79606","0.09291725","34.5961533","7.45534468","110.0462","9.41546","0.0586673543","false","0.00516711455","0.008827993","206.75939","-30.39425","2007-04-20","2007-04-20","2007-04-20","54210.760081018518","54210.760081018518","54210.761365740742","AIS_351","50351","1","65","6383265539883532288","3.2626872062683105","2.7880573272705078","0","0.32138520479202271","0.30165305733680725","0"
"IC4329A","207.3304167","-30.30944444","130","6478958166079970452","GII","0","0.023390783388463024","0.41804587841033936","GALEX J134919.2-301834","207.33000757897051","-30.309609457300208","1","1409.8","0","-999","-999","18.4448967","0.0271995366","-999","-999","152.069077","3.80866337","0.0586673543","false","-99","0.002499304","206.90655","-30.51306","2006-04-11","2006-04-11","2006-04-11","53836.440694444442","53836.440694444442","53836.457002314812","GI1_032001_NGC5291_css15753","53071","1","-999","6478958166078914560","4.5085959434509277","3.2310681343078613","0","-99","-99","-999"
"IC4329A","207.3304167","-30.30944444","130","6478993350452059451","GII","0","0.019356750708169567","0.43685668706893921","GALEX J134919.2-301834","207.330196118524","-30.309704853269348","1","1481","0","-999","-999","18.450655","0.0258353222","-999","-999","151.264725","3.59850168","0.0586673543","false","-99","0.00231767818","206.89185","-30.52870","2006-04-11","2006-04-11","2006-04-11","53836.509212962956","53836.509212962956","53836.526354166672","GI1_032001_NGC5291_css15754","53072","1","-999","6478993350451003392","4.484748363494873","3.3855435848236084","0","-99","-99","-999"
"IC4518A","224.4216667","-43.13222222","131","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"IC4709","276.0808333","-56.36916667","132","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"IC5063","313.0095833","-57.06888889","133","6383863696758673270","AIS","0","0.079939519370757842","0.31029075384140015","GALEX J205202.6-570412","313.01089057193383","-57.07001585519717","1","423.05","112","-999","-999","17.0687141","0.022255579","-999","-999","540.149","11.0693636","0.0617121235","false","-99","0.024199076","313.25694","-57.35024","2003-09-09","2004-08-30","2005-08-20","52891.557800925926","53247.09946759259","53602.653692129636","AIS_368","50368","1","86","6383863696757620736","16.014522552490234","7.1764922142028809","0","-99","-99","0"
"IC5063","313.0095833","-57.06888889","133","6383863696759724442","AIS","0","0.077371617057037115","0.31204056739807129","GALEX J205201.7-570408","313.00722477099748","-57.069026482349777","2","423.05","112","18.43881","0.096693866","-999","-999","152.924667","13.6159086","-999","-999","0.0617121235","false","0.010717934","-99","313.25694","-57.35024","2003-09-09","2004-08-30","2005-08-20","52891.557800925926","53247.09946759259","53602.653692129636","AIS_368","50368","1","86","6383863696757620736","-99","-99","0","1.4206123352050781","1.3324271440505981","0"
"IC5063","313.0095833","-57.06888889","133","3129054099502273943","GII","0","0.0054249083932303484","0.016155917197465897","GALEX J205202.3-570407","313.00974718035508","-57.06887346895514","1","2951.05","2951.05","-999","-999","16.822052","0.008550793","-999","-999","677.920837","5.33771753","0.0617121235","false","-99","0.02946804","313.00898","-57.05272","2007-06-25","2007-06-25","2007-06-25","54276.684641203705","54276.726307870369","54276.772777777776","GI3_087016_IC5063","23397","1","-999","3129054099501219840","20.09922981262207","7.6051969528198242","256","-99","-99","0"
